"Item_Number","Name","Year","Theme","Subtheme","Pieces","Minifigures","Image_URL","GBP_MSRP","USD_MSRP","CAD_MSRP","EUR_MSRP","Packaging","Availability"
"42041","Race Truck",2015,"Technic","",608,NA,"http://images.brickset.com/sets/images/42041-1.jpg",59.99,69.99,89.99,59.99,"Box","Retail"
"42042","Crawler Crane",2015,"Technic","",1401,NA,"http://images.brickset.com/sets/images/42042-1.jpg",109.99,149.99,179.99,119.99,"Not specified","Not specified"
"42043","Mercedes-Benz Arocs 3245",2015,"Technic","",2793,NA,"http://images.brickset.com/sets/images/42043-1.jpg",169.99,229.99,269.99,199.99,"Box","Retail"
"45008","Math Train",2015,"Education","Duplo",167,NA,"http://images.brickset.com/sets/images/45008-1.jpg",NA,99.99,NA,NA,"Box","Retail - limited"
"45517","Transformer 10V DC",2015,"Mindstorms","",1,NA,"http://images.brickset.com/sets/images/45517-1.jpg",NA,29.99,35.99,NA,"Not specified","Not specified"
"5002941","Bionicle Hero Pack",2015,"Bionicle","",9,NA,"http://images.brickset.com/sets/images/5002941-1.jpg",0.01,NA,NA,0.01,"Polybag","LEGO exclusive"
"5004735","Spaceport and Jet",2015,"City","Virtual Product Collection",1034,NA,"http://images.brickset.com/sets/images/5004735-1.jpg",NA,169.98,209.98,NA,"Box","LEGO exclusive"
"5004736","City Space Port Starter & Shuttle Collection",2015,"City","Virtual Product Collection",262,NA,"http://images.brickset.com/sets/images/5004736-1.jpg",NA,34.98,42.98,NA,"Box","LEGO exclusive"
"5004737","Deep Sea Explorers Collection",2015,"City","Virtual Product Collection",430,NA,"http://images.brickset.com/sets/images/5004737-1.jpg",NA,56.98,68.98,NA,"Box","LEGO exclusive"
"5004809","Friends Pop Star Collection",2015,"Friends","Virtual Product Collection",NA,NA,"http://images.brickset.com/sets/images/5004809-1.jpg",NA,109.96,137.96,NA,"Not specified","Not specified"
"5004815","Marvel Super Heroes Collection",2015,"Marvel Super Heroes","VIrtual Product Collection",NA,NA,"http://images.brickset.com/sets/images/5004815-1.jpg",NA,52.98,65.98,NA,"Not specified","Not specified"
"5004816","Super Heroes DC Collection",2015,"DC Comics Super Heroes","",NA,NA,"http://images.brickset.com/sets/images/5004816-1.jpg",NA,149.98,189.98,NA,"Not specified","Not specified"
"5004817","Ninjago Collection",2015,"Ninjago","Virtual Product Collection",NA,NA,"http://images.brickset.com/sets/images/5004817-1.jpg",NA,189.98,239.98,NA,"Not specified","Not specified"
"5004818","Minecraft Collection",2015,"Minecraft","Virtual Product Collection",NA,NA,"http://images.brickset.com/sets/images/5004818-1.jpg",NA,194.96,244.96,NA,"Not specified","Not specified"
"5004819","Elves Collection",2015,"Elves","Virtual Product Collection",NA,NA,"http://images.brickset.com/sets/images/5004819-1.jpg",NA,119.98,149.98,NA,"Not specified","Not specified"
"5004820","Doc McStuffins Collection",2015,"Duplo","Virtual Product Collection",NA,NA,"http://images.brickset.com/sets/images/5004820-1.jpg",NA,49.98,59.98,NA,"Not specified","Not specified"
"60065","ATV Patrol",2015,"City","Swamp Police",59,2,"http://images.brickset.com/sets/images/60065-1.jpg",4.99,6.99,8.99,5.99,"Box","Retail"
"60066","Swamp Police Starter Set",2015,"City","Swamp Police",78,4,"http://images.brickset.com/sets/images/60066-1.jpg",8.99,9.99,12.99,9.99,"Box","Retail"
"60067","Helicopter Pursuit",2015,"City","Swamp Police",253,3,"http://images.brickset.com/sets/images/60067-1.jpg",24.99,39.99,49.99,29.99,"Box","Retail"
"60068","Crooks' Hideout",2015,"City","Swamp Police",473,5,"http://images.brickset.com/sets/images/60068-1.jpg",39.99,69.99,89.99,49.99,"Box","Retail"
"60069","Swamp Police Station",2015,"City","Swamp Police",707,6,"http://images.brickset.com/sets/images/60069-1.jpg",59.99,89.99,109.99,69.99,"Box","Retail"
"60070","Water Plane Chase",2015,"City","Swamp Police",263,2,"http://images.brickset.com/sets/images/60070-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail - limited"
"60071","Hovercraft Arrest",2015,"City","Swamp Police",331,3,"http://images.brickset.com/sets/images/60071-1.jpg",34.99,44.99,59.99,39.99,"Box","Retail - limited"
"60072","Demolition Starter Set",2015,"City","Construction",85,4,"http://images.brickset.com/sets/images/60072-1.jpg",8.99,9.99,12.99,9.99,"Box","Retail"
"60073","Service Truck",2015,"City","Construction",233,2,"http://images.brickset.com/sets/images/60073-1.jpg",17.99,24.99,29.99,19.99,"Box","Retail"
"60074","Bulldozer",2015,"City","Construction",384,2,"http://images.brickset.com/sets/images/60074-1.jpg",24.99,39.99,49.99,29.99,"Box","Retail"
"60075","Excavator and Truck",2015,"City","Construction",311,2,"http://images.brickset.com/sets/images/60075-1.jpg",34.99,49.99,59.99,39.99,"Box","Retail"
"60076","Demolition Site",2015,"City","Construction",776,5,"http://images.brickset.com/sets/images/60076-1.jpg",59.99,89.99,109.99,69.99,"Box","Retail"
"60077","Space Starter Set",2015,"City","Space Port",107,4,"http://images.brickset.com/sets/images/60077-1.jpg",8.99,9.99,12.99,9.99,"Box","Retail"
"60078","Utility Shuttle",2015,"City","Space Port",155,2,"http://images.brickset.com/sets/images/60078-1.jpg",17.99,24.99,29.99,19.99,"Box","Retail"
"60079","Training Jet Transporter",2015,"City","Space Port",448,3,"http://images.brickset.com/sets/images/60079-1.jpg",39.99,49.99,59.99,49.99,"Box","Retail"
"60080","Spaceport",2015,"City","Space Port",586,5,"http://images.brickset.com/sets/images/60080-1.jpg",69.99,119.99,149.99,89.99,"Box","Retail"
"60081","Pickup Tow Truck",2015,"City","Traffic",209,2,"http://images.brickset.com/sets/images/60081-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"60082","Dune Buggy Trailer",2015,"City","Traffic",222,2,"http://images.brickset.com/sets/images/60082-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"60083","Snowplough Truck",2015,"City","Traffic",196,1,"http://images.brickset.com/sets/images/60083-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"60084","Racing Bike Transporter",2015,"City","Traffic",178,2,"http://images.brickset.com/sets/images/60084-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"60085","4x4 with Powerboat",2015,"City","Traffic",301,2,"http://images.brickset.com/sets/images/60085-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail"
"60086","LEGO City Starter Set",2015,"City","Traffic",242,5,"http://images.brickset.com/sets/images/60086-1.jpg",19.99,29.99,39.99,24.99,"Box","Retail"
"60088","Fire Starter Set",2015,"City","Fire",92,4,"http://images.brickset.com/sets/images/60088-1.jpg",8.99,9.99,12.99,9.99,"Box","Retail"
"60090","Deep Sea Scuba Scooter",2015,"City","Deep Sea Explorers",42,1,"http://images.brickset.com/sets/images/60090-1.jpg",4.99,6.99,8.99,5.99,"Box","Retail"
"60091","Deep Sea Starter Set",2015,"City","Deep Sea Explorers",90,3,"http://images.brickset.com/sets/images/60091-1.jpg",8.99,9.99,12.99,9.99,"Box","Retail"
"60092","Deep Sea Submarine",2015,"City","Deep Sea Explorers",274,3,"http://images.brickset.com/sets/images/60092-1.jpg",24.99,39.99,49.99,29.99,"Box","Retail"
"60093","Deep Sea Helicopter",2015,"City","Deep Sea Explorers",388,3,"http://images.brickset.com/sets/images/60093-1.jpg",39.99,49.99,59.99,49.99,"Box","Retail"
"60095","Deep Sea Exploration Vessel",2015,"City","Deep Sea Explorers",717,7,"http://images.brickset.com/sets/images/60095-1.jpg",79.99,119.99,149.99,99.99,"Box","Retail"
"60096","Deep Sea Operation Base",2015,"City","Deep Sea Explorers",907,NA,"http://images.brickset.com/sets/images/60096-1.jpg",69.99,99.99,129.99,79.99,"Box","Retail - limited"
"60097","City Square",2015,"City","Traffic",1683,14,"http://images.brickset.com/sets/images/60097-1.jpg",139.99,189.99,229.99,169.99,"Box","Retail"
"60098","Heavy-Haul Train",2015,"City","Trains",984,5,"http://images.brickset.com/sets/images/60098-1.jpg",139.99,199.99,239.99,159.99,"Box","Retail - limited"
"60099","City Advent Calendar",2015,"City","Seasonal",278,NA,"http://images.brickset.com/sets/images/60099-1.jpg",19.99,29.99,39.99,19.99,"Box","Retail"
"70166","Spyclops Infiltration",2015,"Ultra Agents","",109,2,"http://images.brickset.com/sets/images/70166-1.jpg",9.99,9.99,12.99,6.99,"Box","Retail"
"70167","Invizable Gold Getaway",2015,"Ultra Agents","",237,2,"http://images.brickset.com/sets/images/70167-1.jpg",17.99,19.99,24.99,13.99,"Box","Retail"
"70168","Drillex Diamond Job",2015,"Ultra Agents","",312,2,"http://images.brickset.com/sets/images/70168-1.jpg",24.99,29.99,39.99,17.49,"Box","Retail"
"70169","Agent Stealth Patrol",2015,"Ultra Agents","",475,4,"http://images.brickset.com/sets/images/70169-1.jpg",39.99,49.99,59.99,34.99,"Box","Retail"
"70170","UltraCopter vs. AntiMatter",2015,"Ultra Agents","",614,4,"http://images.brickset.com/sets/images/70170-1.jpg",59.99,79.99,99.99,48.99,"Box","Retail"
"70171","Ultrasonic Showdown",2015,"Ultra Agents","",187,2,"http://images.brickset.com/sets/images/70171-1.jpg",NA,19.99,NA,NA,"Box","Retail"
"70172","AntiMatter's Portal Hideout",2015,"Ultra Agents","",475,4,"http://images.brickset.com/sets/images/70172-1.jpg",NA,69.99,NA,NA,"Box","Retail"
"70173","Ultra Agents Ocean HQ",2015,"Ultra Agents","",1204,5,"http://images.brickset.com/sets/images/70173-1.jpg",NA,99.99,NA,NA,"Box","Retail"
"70220","Strainor's Saber Cycle",2015,"Legends of Chima","",161,2,"http://images.brickset.com/sets/images/70220-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"70221","Flinx's Ultimate Phoenix",2015,"Legends of Chima","",172,2,"http://images.brickset.com/sets/images/70221-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"70222","Tormak's Shadow Blazer",2015,"Legends of Chima","",311,3,"http://images.brickset.com/sets/images/70222-1.jpg",29.99,29.99,39.99,34.99,"Box","Retail"
"70223","Icebite's Claw Driller",2015,"Legends of Chima","",629,4,"http://images.brickset.com/sets/images/70223-1.jpg",39.99,49.99,59.99,34.99,"Box","Retail"
"70224","Tiger's Mobile Command",2015,"Legends of Chima","",712,6,"http://images.brickset.com/sets/images/70224-1.jpg",59.99,79.99,99.99,69.99,"Box","Retail"
"70225","Bladvic's Rumble Bear",2015,"Legends of Chima","",415,3,"http://images.brickset.com/sets/images/70225-1.jpg",34.99,39.99,49.99,39.99,"Box","Retail"
"70226","Mammoth's Frozen Stronghold",2015,"Legends of Chima","",621,5,"http://images.brickset.com/sets/images/70226-1.jpg",49.99,59.99,74.99,64.99,"Box","Retail"
"70227","King Crominus' Rescue",2015,"Legends of Chima","",863,6,"http://images.brickset.com/sets/images/70227-1.jpg",69.99,89.99,109.99,79.99,"Box","Retail"
"70228","Vultrix's Sky Scavenger",2015,"Legends of Chima","",480,3,"http://images.brickset.com/sets/images/70228-1.jpg",34.99,39.99,49.99,39.99,"Box","Retail"
"70229"," Lion Tribe Pack",2015,"Legends of Chima","",78,3,"http://images.brickset.com/sets/images/70229-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"70230","Ice Bear Tribe Pack",2015,"Legends of Chima","",75,3,"http://images.brickset.com/sets/images/70230-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"70231","Crocodile Tribe Pack",2015,"Legends of Chima","",72,3,"http://images.brickset.com/sets/images/70231-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"70232","Saber Tooth Tiger Tribe Pack",2015,"Legends of Chima","",74,3,"http://images.brickset.com/sets/images/70232-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"70409","Shipwreck Defence",2015,"Pirates","",84,2,"http://images.brickset.com/sets/images/70409-1.jpg",8.99,12.99,15.99,9.99,"Box","Retail"
"70410","Soldiers Outpost",2015,"Pirates","",164,3,"http://images.brickset.com/sets/images/70410-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"70411","Treasure Island",2015,"Pirates","",181,3,"http://images.brickset.com/sets/images/70411-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"70412","Soldiers Fort",2015,"Pirates","",234,5,"http://images.brickset.com/sets/images/70412-1.jpg",29.99,29.99,39.99,34.99,"Box","Retail"
"70413","The Brick Bounty",2015,"Pirates","",745,7,"http://images.brickset.com/sets/images/70413-1.jpg",79.99,99.99,119.99,99.99,"Box","Retail"
"70730","Chain Cycle Ambush",2015,"Ninjago","",298,NA,"http://images.brickset.com/sets/images/70730-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail"
"70731","Jay Walker One",2015,"Ninjago","",386,NA,"http://images.brickset.com/sets/images/70731-1.jpg",29.99,39.99,49.99,39.99,"Box","Retail"
"70732","City of Stiix",2015,"Ninjago","",1069,8,"http://images.brickset.com/sets/images/70732-1.jpg",89.99,99.99,129.99,99.99,"Box","Retail"
"70733"," Blaster Bike",2015,"Ninjago","",212,2,"http://images.brickset.com/sets/images/70733-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"70734","Master Wu Dragon",2015,"Ninjago","",575,5,"http://images.brickset.com/sets/images/70734-1.jpg",34.99,39.99,49.99,49.99,"Box","Retail"
"70735","Ronin R.E.X.",2015,"Ninjago","",547,NA,"http://images.brickset.com/sets/images/70735-1.jpg",39.99,49.99,59.99,49.99,"Box","Retail"
"70736","Attack of the Morro Dragon",2015,"Ninjago","",658,6,"http://images.brickset.com/sets/images/70736-1.jpg",59.99,69.99,89.99,69.99,"Box","Retail"
"70737","Titan Mech Battle",2015,"Ninjago","",754,5,"http://images.brickset.com/sets/images/70737-1.jpg",39.99,59.99,74.99,54.99,"Box","Retail"
"70738","Final Flight of Destiny's Bounty",2015,"Ninjago","",1253,9,"http://images.brickset.com/sets/images/70738-1.jpg",99.99,119.99,149.99,119.99,"Box","Retail"
"70739","Airjitzu Kai Flyer",2015,"Ninjago","Airjitzu",46,1,"http://images.brickset.com/sets/images/70739-1.jpg",7.99,9.99,12.99,9.99,"Box with backing card","Retail"
"70740","Airjitzu Jay Flyer",2015,"Ninjago","Airjitzu",45,1,"http://images.brickset.com/sets/images/70740-1.jpg",7.99,9.99,12.99,9.99,"Box with backing card","Retail"
"70741","Airjitzu Cole Flyer",2015,"Ninjago","Airjitzu",47,1,"http://images.brickset.com/sets/images/70741-1.jpg",7.99,9.99,12.99,9.99,"Box with backing card","Retail"
"70742","Airjitzu Zane Flyer",2015,"Ninjago","Airjitzu",42,1,"http://images.brickset.com/sets/images/70742-1.jpg",7.99,9.99,12.99,9.99,"Box with backing card","Retail"
"70743","Airjitzu Morro Flyer",2015,"Ninjago","Airjitzu",46,1,"http://images.brickset.com/sets/images/70743-1.jpg",7.99,9.99,12.99,9.99,"Box with backing card","Retail"
"70744","Airjitzu Wrayth Flyer",2015,"Ninjago","Airjitzu",43,NA,"http://images.brickset.com/sets/images/70744-1.jpg",7.99,9.99,12.99,9.99,"Box with backing card","Retail"
"70745","Anacondrai Crusher",2015,"Ninjago","",219,2,"http://images.brickset.com/sets/images/70745-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"70746","Condrai Copter Attack",2015,"Ninjago","",311,3,"http://images.brickset.com/sets/images/70746-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail"
"70747","Boulder Blaster",2015,"Ninjago","",236,3,"http://images.brickset.com/sets/images/70747-1.jpg",24.99,29.99,39.99,34.99,"Box","Retail"
"70748","Titanium Dragon",2015,"Ninjago","",360,3,"http://images.brickset.com/sets/images/70748-1.jpg",34.99,39.99,49.99,39.99,"Box","Retail"
"70749","Enter the Serpent",2015,"Ninjago","",529,5,"http://images.brickset.com/sets/images/70749-1.jpg",39.99,59.99,74.99,49.99,"Box","Retail"
"70750","Ninja DB X",2015,"Ninjago","",756,7,"http://images.brickset.com/sets/images/70750-1.jpg",59.99,79.99,99.99,79.99,"Box","Retail"
"70751","Temple of Airjitzu",2015,"Ninjago","",2028,13,"http://images.brickset.com/sets/images/70751-1.jpg",169.99,199.99,229.99,199.99,"Box","LEGO exclusive"
"70752","Jungle Trap",2015,"Ninjago","",58,2,"http://images.brickset.com/sets/images/70752-1.jpg",5.99,6.99,8.99,6.99,"Box","Retail"
"70753","Lava Falls",2015,"Ninjago","",94,2,"http://images.brickset.com/sets/images/70753-1.jpg",7.99,7.99,9.99,9.99,"Box","Retail"
"70754","ElectroMech",2015,"Ninjago","",153,2,"http://images.brickset.com/sets/images/70754-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"70755","Jungle Raider ",2015,"Ninjago","",188,2,"http://images.brickset.com/sets/images/70755-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"70756","Dojo Showdown",2015,"Ninjago","",215,4,"http://images.brickset.com/sets/images/70756-1.jpg",19.99,24.99,29.99,24.99,"Box","Retail"
"70778","Protector of Jungle",2015,"Bionicle","",64,NA,"http://images.brickset.com/sets/images/70778-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"70779","Protector of Stone",2015,"Bionicle","",73,NA,"http://images.brickset.com/sets/images/70779-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"70780","Protector of Water",2015,"Bionicle","",71,NA,"http://images.brickset.com/sets/images/70780-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"70781","Protector of Earth",2015,"Bionicle","",66,NA,"http://images.brickset.com/sets/images/70781-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"70782","Protector of Ice",2015,"Bionicle","",68,NA,"http://images.brickset.com/sets/images/70782-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"70783","Protector of Fire",2015,"Bionicle","",69,NA,"http://images.brickset.com/sets/images/70783-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"70784","Lewa - Master of Jungle",2015,"Bionicle","",85,NA,"http://images.brickset.com/sets/images/70784-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"70785","Pohatu - Master of Stone",2015,"Bionicle","",66,NA,"http://images.brickset.com/sets/images/70785-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"70786","Gali - Master of Water",2015,"Bionicle","",87,NA,"http://images.brickset.com/sets/images/70786-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"70787","Tahu - Master of Fire",2015,"Bionicle","",89,NA,"http://images.brickset.com/sets/images/70787-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"70788","Kopaka - Master of Ice",2015,"Bionicle","",97,NA,"http://images.brickset.com/sets/images/70788-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"70789","Onua - Master of Earth",2015,"Bionicle","",108,NA,"http://images.brickset.com/sets/images/70789-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"70790","Lord of Skull Spiders",2015,"Bionicle","",145,NA,"http://images.brickset.com/sets/images/70790-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"70791","Skull Warrior",2015,"Bionicle","",NA,NA,"http://images.brickset.com/sets/images/70791-1.jpg",12.99,14.99,17.99,14.99,"Not specified","Not specified"
"70792","Skull Slicer",2015,"Bionicle","",NA,NA,"http://images.brickset.com/sets/images/70792-1.jpg",12.99,14.99,17.99,14.99,"Not specified","Not specified"
"70793","Skull Basher",2015,"Bionicle","",NA,NA,"http://images.brickset.com/sets/images/70793-1.jpg",12.99,14.99,17.99,14.99,"Not specified","Not specified"
"70794","Skull Scorpio",2015,"Bionicle","",NA,NA,"http://images.brickset.com/sets/images/70794-1.jpg",12.99,14.99,17.99,14.99,"Not specified","Not specified"
"70795","Mask Maker vs. Skull Grinder",2015,"Bionicle","",NA,NA,"http://images.brickset.com/sets/images/70795-1.jpg",24.99,29.99,39.99,29.99,"Not specified","Not specified"
"70817","Batman & Super Angry Kitty Attack",2015,"The LEGO Movie","",115,3,"http://images.brickset.com/sets/images/70817-1.jpg",11.99,9.99,12.99,9.09,"Box","Retail"
"70818","Double-Decker Couch",2015,"The LEGO Movie","",197,5,"http://images.brickset.com/sets/images/70818-1.jpg",14.99,14.99,17.99,11.89,"Box","Retail"
"70819","Bad Cop Car Chase",2015,"The LEGO Movie","",292,4,"http://images.brickset.com/sets/images/70819-1.jpg",24.99,29.99,39.99,17.49,"Box","Retail"
"71008","LEGO Minifigures - Series 13 {Random bag}",2015,"Collectable Minifigures","Series 13",7,NA,"http://images.brickset.com/sets/images/71008-0.jpg",NA,3.99,NA,NA,"Foil pack","Retail"
"71008","Classic King",2015,"Collectable Minifigures","Series 13",9,1,"http://images.brickset.com/sets/images/71008-1.jpg",2.49,3.99,NA,NA,"Foil pack","Retail"
"71008","Sheriff",2015,"Collectable Minifigures","Series 13",8,1,"http://images.brickset.com/sets/images/71008-2.jpg",2.49,3.99,NA,NA,"Foil pack","Retail"
"71008","Unicorn Girl",2015,"Collectable Minifigures","Series 13",6,1,"http://images.brickset.com/sets/images/71008-3.jpg",2.49,3.99,NA,NA,"Foil pack","Retail"
